,capacity_veh_per_hour
2399_2396,7988.0
2399_10425,7988.0
2400_3566,7988.0
2400_3570,5018.0
2400_3598,6240.0
2400_10425,7988.0
2401_9499,32415.0
2401_9514,32415.0
2402_3567,5018.0
2402_3600,6240.0
2402_10435,5018.0
2402_10543,5258.0
2403_2099,18330.0
2403_2125,6240.0
2403_2335,18330.0
2403_2339,5258.0
2404_1806,4515.0
2404_2405,5258.0
2404_2870,4515.0
2405_2404,5258.0
2405_5158,4515.0
2405_9040,6240.0
2406_436,999999.0
2406_2035,4050.0
2407_437,999999.0
2407_1753,4050.0
2407_2037,4050.0
2408_437,999999.0
2408_1753,5018.0
2408_1754,5018.0
2409_438,999999.0
2409_1755,10035.0
2409_2037,8715.0
2410_438,999999.0
2410_2037,4050.0
2410_2412,4050.0
2411_438,999999.0
2411_1767,14055.0
2411_3500,15975.0
2412_439,999999.0
2412_1768,4515.0
2412_2410,4050.0
2413_440,999999.0
2413_1767,14055.0
2413_1776,14055.0
2414_2416,15975.0
2414_5794,15975.0
2414_10370,15975.0
2414_11046,7988.0
2415_910,999999.0
2415_2716,7988.0
2415_11046,15975.0
2416_2414,15975.0
2416_7661,15975.0
2416_9299,4515.0
2417_3100,5018.0
2417_7661,15975.0
2417_7662,15975.0
2417_7663,5018.0
2418_5791,4515.0
2418_7980,4515.0
2418_11047,15975.0
2418_12857,15975.0
2419_7660,5018.0
2419_11524,5018.0
2419_11841,4515.0
2420_7659,7988.0
2420_7660,5018.0
2420_11522,5018.0
2420_11523,7988.0
2421_7657,15975.0
2421_7659,7988.0
2421_11842,15975.0
2421_12853,7988.0
2422_906,999999.0
2422_2423,15975.0
2422_12855,15975.0
2423_2422,15975.0
2423_7651,4515.0
2423_7656,5258.0
2423_11844,15975.0
2424_2426,6240.0
2424_11522,5018.0
2424_12854,4515.0
2425_1296,999999.0
2425_2427,4515.0
2425_9134,4515.0
2426_2424,6240.0
2426_2427,6240.0
2426_5789,5018.0
2427_2341,6240.0
2427_2425,4515.0
2427_2426,6240.0
2427_2428,6240.0
2428_2427,6240.0
2428_7656,5258.0
2428_11843,5018.0
2429_904,999999.0
2429_2430,15975.0
2429_2444,15975.0
2430_2429,15975.0
2430_2431,15975.0
2430_3477,15975.0
2430_5592,15975.0
2431_2430,15975.0
2431_7647,5018.0
2431_11843,5018.0
2431_12884,7988.0
2432_2341,5018.0
2432_3414,5018.0
2432_7647,5018.0
2433_2434,5018.0
2433_3414,5018.0
2433_9134,5018.0
2434_1298,999999.0
2434_2433,5018.0
2434_3346,6240.0
2435_2455,4515.0
2435_11847,4515.0
2435_11848,4515.0
2436_3413,7988.0
2436_7650,7988.0
2436_11848,4515.0
2437_2438,7988.0
2437_3413,7988.0
2437_7649,5018.0
2438_904,999999.0
2438_2437,7988.0
2438_12884,7988.0
2439_1299,999999.0
2439_8395,5018.0
2439_9273,5018.0
2440_905,999999.0
2440_2442,5018.0
2440_7635,6240.0
2441_875,999999.0
2441_2442,5018.0
2441_2449,5018.0
2442_2440,5018.0
2442_2441,5018.0
2442_7648,5018.0
2442_7649,5018.0
2443_875,999999.0
2443_2445,5018.0
2443_7648,5018.0
2444_2429,15975.0
2444_2445,15975.0
2444_7645,5018.0
2445_2443,5018.0
2445_2444,15975.0
2445_2448,15975.0
2445_12887,4515.0
2446_8057,34260.0
2446_10550,34260.0
2446_12888,5018.0
2447_1627,51728.0
2447_2448,15975.0
2447_2602,15975.0
2447_10550,34260.0
2448_2445,15975.0
2448_2447,15975.0
2448_6992,5018.0
2448_12888,5018.0
2449_2441,5018.0
2449_2596,5018.0
2449_10456,5018.0
2450_898,999999.0
2450_3341,5258.0
2450_7630,5258.0
2451_2509,4515.0
2451_7630,5258.0
2451_7636,9165.0
2451_7643,7988.0
2452_2453,7988.0
2452_2457,7988.0
2452_3659,7988.0
2452_7642,7988.0
2453_2452,7988.0
2453_2454,7988.0
2453_2464,7988.0
2453_7641,15975.0
2454_2453,7988.0
2454_2463,5018.0
2454_7642,7988.0
2454_7644,7988.0
2455_2435,4515.0
2455_2456,7988.0
2455_2462,4515.0
2455_7644,7988.0
2456_896,999999.0
2456_2455,7988.0
2456_2458,9165.0
2457_902,999999.0
2457_2452,7988.0
2457_7643,7988.0
2458_2456,9165.0
2458_5786,7988.0
2458_9620,15975.0
2458_12872,18330.0
2459_896,999999.0
2459_2460,6240.0
2459_12871,6240.0
2460_2459,6240.0
2460_2462,6240.0
2460_12868,6240.0
2460_12870,6240.0
2461_897,999999.0
2461_2466,5018.0
2461_12870,6240.0
2462_2455,4515.0
2462_2460,6240.0
2462_2463,5018.0
2463_2454,5018.0
2463_2462,5018.0
2463_7633,5018.0
2464_2453,7988.0
2464_3126,15975.0
2464_7633,5018.0
2465_897,999999.0
2465_2466,15975.0
2465_3126,15975.0
2466_2461,5018.0
2466_2465,15975.0
2466_2467,15975.0
2466_2468,5018.0
2467_2468,15975.0
2467_7387,15975.0
2468_2466,5018.0
2468_2467,15975.0
2468_7386,5018.0
2468_7634,15975.0
2469_3133,15975.0
2469_7385,7988.0
2469_7634,15975.0
2470_2370,4358.0
2470_2568,7028.0
2470_11763,14055.0
2470_12877,14055.0
2471_3409,999999.0
2471_3656,15975.0
2472_2370,4358.0
2472_4337,4050.0
2472_7637,5018.0
2473_2474,7988.0
2473_2500,5018.0
2473_7638,7988.0
2474_2473,7988.0
2474_7637,5018.0
2474_11850,7988.0
2474_12881,4050.0
2475_2599,5018.0
2475_2600,4515.0
2475_7358,5018.0
2476_2477,5018.0
2476_2599,5018.0
2476_11852,4515.0
2477_2476,5018.0
2477_7140,7988.0
2477_7362,5018.0
2477_11871,7988.0
2478_2481,4515.0
2478_7360,7988.0
2478_11871,7988.0
2479_2480,7988.0
2479_2481,4515.0
2479_7360,7988.0
2480_2479,7988.0
2480_11874,7988.0
2480_11875,4515.0
2481_2478,4515.0
2481_2479,4515.0
2481_2604,4515.0
2481_7359,4515.0
2482_2602,15975.0
2482_2604,4515.0
2482_11040,15975.0
2482_12896,4515.0
2483_2484,15975.0
2483_11040,15975.0
2483_11872,15975.0
2484_2483,15975.0
2484_6924,7988.0
2484_10458,7988.0
2484_11041,15975.0
2485_2489,7988.0
2485_3106,24930.0
2485_5904,5018.0
2485_6924,7988.0
2486_6556,15975.0
2486_9048,7988.0
2486_9148,5018.0
2487_488,999999.0
2487_1914,14055.0
2487_2976,14055.0
2488_6968,5018.0
2488_6970,4515.0
2488_9147,5018.0
2489_2485,7988.0
2489_6922,7988.0
2489_6970,4515.0
2490_3108,15975.0
2490_6922,7988.0
2490_6923,15975.0
2490_11873,15975.0
2491_6942,7988.0
2491_6968,5018.0
2491_12898,5018.0
2492_879,999999.0
2492_2503,6240.0
2492_3336,6240.0
2493_879,999999.0
2493_2504,9165.0
2493_11876,7988.0
2494_7367,7988.0
2494_11876,7988.0
2494_12900,7988.0
2495_2497,5018.0
2495_11873,7988.0
2495_12899,7988.0
2496_1288,999999.0
2496_2497,4515.0
2496_11875,4515.0
2497_2495,5018.0
2497_2496,4515.0
2497_7361,5018.0
2498_7361,5018.0
2498_7362,5018.0
2498_12903,5018.0
2499_2500,5018.0
2499_7365,5018.0
2499_12880,7988.0
2499_12901,5018.0
2500_899,999999.0
2500_2473,5018.0
2500_2499,5018.0
2501_2502,4515.0
2501_7366,7988.0
2501_7367,7988.0
2502_882,999999.0
2502_2501,4515.0
2502_3179,4515.0
2503_2492,6240.0
2503_7363,12480.0
2503_7384,4358.0
2503_8587,16208.0
2504_2493,9165.0
2504_2530,14055.0
2504_3179,15975.0
2504_7363,12480.0
2505_882,999999.0
2505_3111,15975.0
2505_3179,15975.0
2506_2507,15975.0
2506_3111,15975.0
2506_12902,4515.0
2506_12904,4515.0
2507_2506,15975.0
2507_11854,7988.0
2507_12880,4515.0
2507_12904,5018.0
2508_7368,7988.0
2508_11853,7988.0
2508_11854,7988.0
2508_12880,7988.0
2509_2451,4515.0
2509_2552,4050.0
2509_3341,5258.0
2510_894,999999.0
2510_2511,7988.0
2510_11853,7988.0
2511_2510,7988.0
2511_7385,7988.0
2511_11855,7988.0
2511_12879,7988.0
2512_892,999999.0
2512_7638,7988.0
2512_12879,7988.0
2513_2514,7988.0
2513_2542,7988.0
2513_7388,7988.0
2514_2513,7988.0
2514_2515,7988.0
2514_7378,7988.0
2515_2514,7988.0
2515_2516,5018.0
2515_7386,5018.0
2515_7390,7988.0
2516_2515,5018.0
2516_7378,7988.0
2516_7389,7988.0
2516_7392,5018.0
2517_895,999999.0
2517_2518,7988.0
2517_7389,7988.0
2518_2517,7988.0
2518_2519,7988.0
2518_2595,7988.0
2518_7368,7988.0
2519_883,999999.0
2519_2518,7988.0
2519_7391,15975.0
2520_7375,5018.0
2520_7391,15975.0
2520_7392,5018.0
2520_11868,7988.0
2521_884,999999.0
2521_2523,5018.0
2521_7375,5018.0
2522_886,999999.0
2522_2523,5018.0
2522_7374,10035.0
2523_2521,5018.0
2523_2522,5018.0
2523_3484,4733.0
2523_7370,5018.0
2524_2525,5018.0
2524_7370,5018.0
2524_7371,4515.0
2525_2524,5018.0
2525_7364,7988.0
2525_7369,7988.0
2526_2530,7028.0
2526_7364,7988.0
2526_12904,5018.0
2527_880,999999.0
2527_2528,4515.0
2527_7371,4515.0
2528_1628,15975.0
2528_2527,4515.0
2528_3112,15975.0
2528_7380,4515.0
2529_880,999999.0
2529_1628,15975.0
2529_12907,14055.0
2530_2504,14055.0
2530_2526,7028.0
2530_7382,4050.0
2530_7383,14055.0
2531_7382,4050.0
2531_7384,4358.0
2531_12906,4050.0
2531_12909,4358.0
2532_7380,4515.0
2532_7381,5018.0
2532_8010,5018.0
2532_12905,4515.0
2533_885,999999.0
2533_3112,5018.0
2533_7372,5018.0
2534_434,999999.0
2534_1832,4358.0
2534_3502,4358.0
2535_8007,6240.0
2535_8010,6240.0
2535_11056,6240.0
2536_976,999999.0
2536_3113,24930.0
2536_11870,24930.0
2537_976,999999.0
2537_3113,10035.0
2537_7373,10035.0
2538_7373,10035.0
2538_7374,10035.0
2538_8003,5018.0
2538_8004,10035.0
2539_2586,7988.0
2539_3485,10035.0
2539_7376,7988.0
2539_7377,10035.0
2540_2542,10035.0
2540_2586,10035.0
2540_7377,10035.0
2541_973,999999.0
2541_2542,7988.0
2541_2584,7988.0
2542_2513,7988.0
2542_2540,10035.0
2542_2541,7988.0
2542_11862,10035.0
2543_2545,7988.0
2543_7388,7988.0
2543_11862,10035.0
2544_973,999999.0
2544_2545,15975.0
2544_2585,15975.0
2545_2543,7988.0
2545_2544,15975.0
2545_3124,10035.0
2545_7387,15975.0
2546_3124,10035.0
2546_11859,6240.0
2546_11860,4515.0
2546_12869,5258.0
2547_1300,999999.0
2547_2548,6240.0
2547_11541,6240.0
2548_2547,6240.0
2548_11858,6240.0
2548_11859,6240.0
2549_2550,6240.0
2549_5785,5258.0
2549_11858,6240.0
2549_12868,6240.0
2550_2549,6240.0
2550_11539,5018.0
2550_11540,5258.0
2551_5785,5258.0
2551_7982,9165.0
2551_9274,9165.0
2552_2509,4050.0
2552_3343,4050.0
2552_3409,4050.0
2553_2593,7988.0
2553_7986,7988.0
2553_11539,5018.0
2554_2555,5258.0
2554_2557,5018.0
2554_9314,6240.0
2555_2554,5258.0
2555_7983,6240.0
2555_9313,9165.0
2556_2558,7988.0
2556_3130,7988.0
2556_11856,5258.0
2557_2554,5018.0
2557_2562,5018.0
2557_7987,7988.0
2558_2556,7988.0
2558_7986,7988.0
2558_7987,7988.0
2558_7988,7988.0
2559_2560,5258.0
2559_11540,5258.0
2559_11542,5258.0
2559_11543,5258.0
2560_2559,5258.0
2560_2561,5258.0
2560_2569,5258.0
2561_2560,5258.0
2561_2562,5258.0
2561_7985,9165.0
2561_11544,9165.0
2562_2557,5018.0
2562_2561,5258.0
2562_2563,4358.0
2563_1301,999999.0
2563_2562,4358.0
2563_2564,4358.0
2564_2563,4358.0
2564_7993,4358.0
2564_7999,14055.0
2564_8591,14055.0
2565_3483,7028.0
2565_7999,15975.0
2565_11864,4358.0
2565_11865,4358.0
2566_7985,9165.0
2566_11545,7028.0
2566_11861,5018.0
2567_2569,4515.0
2567_2575,7028.0
2567_11545,7028.0
2568_2470,7028.0
2568_3343,4050.0
2568_7640,7988.0
2569_2560,5258.0
2569_2567,4515.0
2569_8000,4515.0
2569_11630,4515.0
2570_3123,5018.0
2570_11541,6240.0
2570_11630,4515.0
2570_11860,4515.0
2571_2572,4515.0
2571_2585,10035.0
2571_3123,4515.0
2571_3459,4733.0
2572_2571,4515.0
2572_2573,5018.0
2572_8000,4515.0
2573_2572,5018.0
2573_2585,15975.0
2573_3122,15975.0
2574_972,999999.0
2574_2575,14055.0
2574_3122,15975.0
2575_2567,7028.0
2575_2574,14055.0
2575_7997,14055.0
2575_7998,7028.0
2576_7992,15975.0
2576_7993,5018.0
2576_8590,15975.0
2577_7992,15975.0
2577_7994,15975.0
2577_7995,5018.0
2577_7996,15975.0
2578_3660,14055.0
2578_11863,14055.0
2579_7989,4515.0
2579_7990,5018.0
2579_7991,5018.0
2580_2581,12480.0
2580_7989,4515.0
2580_12891,12480.0
2581_2580,12480.0
2581_2582,12480.0
2581_11866,5018.0
2582_2581,12480.0
2582_3117,10035.0
2582_12890,5258.0
2583_3117,15975.0
2583_3118,7988.0
2583_8001,15975.0
2583_12889,7988.0
2584_2541,7988.0
2584_2585,15975.0
2584_8001,15975.0
2585_2544,15975.0
2585_2571,10035.0
2585_2573,15975.0
2585_2584,15975.0
2586_2539,7988.0
2586_2540,10035.0
2586_2587,5018.0
2586_8002,7988.0
2587_974,999999.0
2587_2586,5018.0
2587_2588,5018.0
2588_2587,5018.0
2588_2589,4515.0
2588_3116,6240.0
2589_974,999999.0
2589_2588,4515.0
2589_12889,4515.0
2590_8006,6240.0
2590_8008,5018.0
2590_11867,5018.0
2591_862,999999.0
2591_10152,4515.0
2591_12521,4515.0
2592_7990,5018.0
2592_12891,12480.0
2592_12892,5258.0
2593_2553,7988.0
2593_2594,5258.0
2593_3132,9165.0
2594_2593,5258.0
2594_9622,5258.0
2594_12894,5258.0
2595_883,999999.0
2595_2518,7988.0
2595_7369,7988.0
2596_2449,5018.0
2596_3139,4515.0
2596_6992,5018.0
2597_2598,9030.0
2597_2601,4515.0
2597_10457,9030.0
2598_2597,9030.0
2598_7358,5018.0
2598_10456,5018.0
2598_11851,4515.0
2599_2475,5018.0
2599_2476,5018.0
2599_2600,4515.0
2600_2475,4515.0
2600_2599,4515.0
2600_2601,4515.0
2600_7359,4515.0
2601_2597,4515.0
2601_2600,4515.0
2601_2603,4515.0
2602_2447,15975.0
2602_2482,15975.0
2602_2603,4515.0
2603_877,999999.0
2603_2601,4515.0
2603_2602,4515.0
2604_877,999999.0
2604_2481,4515.0
2604_2482,4515.0
2605_3140,7988.0
2605_7640,7988.0
2605_7641,15975.0
2606_441,999999.0
2606_1774,15975.0
2606_9088,15975.0
2607_441,999999.0
2607_1768,4515.0
2607_2038,4515.0
2608_441,999999.0
2608_1769,7988.0
2608_9061,7988.0
2609_442,999999.0
2609_1771,15975.0
2609_1773,15975.0
2610_442,999999.0
2610_1769,5018.0
2610_1773,5018.0
2611_443,999999.0
2611_1769,7988.0
2611_1770,15975.0
2612_444,999999.0
2612_1751,4358.0
2612_9062,4358.0
2613_444,999999.0
2613_1751,8715.0
2613_2037,8715.0
2614_445,999999.0
2614_1751,8715.0
2614_2079,8715.0
2615_445,999999.0
2615_1751,5018.0
2615_1752,4358.0
2616_446,999999.0
2616_1725,4358.0
2616_1752,4358.0
2617_446,999999.0
2617_1753,4050.0
2617_9066,4050.0
2618_447,999999.0
2618_1749,4358.0
2618_2958,8715.0
2619_447,999999.0
2619_1748,7028.0
2619_1749,7028.0
2620_448,999999.0
2620_1745,15975.0
2620_1746,15975.0
2621_448,999999.0
2621_1734,5018.0
2621_1746,5018.0
2622_448,999999.0
2622_1739,5018.0
2622_1745,5018.0
2623_448,999999.0
2623_1734,5018.0
2623_1742,5018.0
2624_449,999999.0
2624_1739,5018.0
2624_1741,5018.0
2625_450,999999.0
2625_1727,7988.0
2625_1728,7988.0
2626_450,999999.0
2626_1728,5018.0
2626_1732,5018.0
2627_451,999999.0
2627_2075,4358.0
2627_3499,4358.0
2628_451,999999.0
2628_10412,4050.0
2628_12482,4050.0
2629_451,999999.0
2629_2034,7028.0
2629_10411,7028.0
2630_1724,7028.0
2630_2034,7028.0
2630_12483,4515.0
2631_453,999999.0
2631_1754,7988.0
2631_2068,7028.0
2632_454,999999.0
2632_1725,7028.0
2632_3503,7028.0
2633_455,999999.0
2633_1722,5018.0
2633_2032,5018.0
2634_1153,999999.0
2634_5804,5018.0
2634_8334,5018.0
2635_3669,7988.0
2635_5803,9165.0
2635_10428,5258.0
2636_3676,4515.0
2636_8811,5018.0
2636_12636,5018.0
2636_12637,4515.0
2637_2638,5018.0
2637_3671,5018.0
2637_8815,5018.0
2637_11911,5018.0
2638_2637,5018.0
2638_2639,6240.0
2638_8814,4515.0
2638_10428,5258.0
2639_2638,6240.0
2639_2640,6240.0
2639_8817,6240.0
2640_2639,6240.0
2640_8814,4515.0
2640_10427,6240.0
2640_11909,4515.0
2641_2642,5258.0
2641_2643,6240.0
2641_8818,6240.0
2641_10427,6240.0
2642_2641,5258.0
2642_2643,6240.0
2642_9130,5258.0
2642_9131,6240.0
2643_2641,6240.0
2643_2642,6240.0
2643_2644,6240.0
2644_2643,6240.0
2644_9132,6240.0
2644_12661,5018.0
2645_2647,5018.0
2645_8822,5018.0
2645_12663,5018.0
2645_12667,5018.0
2646_8822,5018.0
2646_8844,5018.0
2646_8846,5018.0
2646_8889,5018.0
2647_2645,5018.0
2647_8844,5018.0
2647_11919,5018.0
2647_12712,5018.0
2648_3530,5018.0
2648_8820,6240.0
2648_8842,5018.0
2648_12713,5018.0
2649_738,999999.0
2649_8833,5018.0
2649_12713,5018.0
2650_2651,5018.0
2650_2652,15975.0
2650_8835,5018.0
2650_12666,7988.0
2651_2650,5018.0
2651_2652,5018.0
2651_8836,5018.0
2651_8837,5018.0
2652_2650,15975.0
2652_2651,5018.0
2652_8843,5018.0
2652_8850,15975.0
2653_8843,4358.0
2653_8847,4358.0
2653_11896,5018.0
2653_11918,5018.0
2654_8847,4358.0
2654_8848,14055.0
2654_8850,15975.0
2654_12709,4358.0
2655_2657,4358.0
2655_9129,4358.0
2655_11888,4358.0
2656_2309,14055.0
2656_2310,4358.0
2656_2657,14055.0
2656_2658,4358.0
2657_2656,14055.0
2657_2658,4358.0
2657_8861,14055.0
2658_2656,4358.0
2658_2659,4358.0
2658_11883,4515.0
2659_2658,4358.0
2659_2660,4358.0
2659_8858,5018.0
2659_12729,5018.0
2660_2659,4358.0
2660_8855,5018.0
2660_8856,4515.0
2661_8859,24930.0
2661_8860,15975.0
2661_11881,4515.0
2662_2663,15975.0
2662_3030,15975.0
2662_8854,5018.0
2663_2662,15975.0
2663_8824,4515.0
2663_12717,15975.0
2664_2344,6240.0
2664_3556,6240.0
2665_2375,9165.0
2665_3554,9165.0
2666_2667,5018.0
2666_2729,7988.0
2666_8761,5018.0
2666_11695,10035.0
2667_2666,5018.0
2667_2668,4515.0
2667_2729,7988.0
2667_8763,7988.0
2668_2667,4515.0
2668_8764,7988.0
2668_8766,4515.0
2668_11897,7988.0
2669_2670,15975.0
2669_8763,7988.0
2669_8764,7988.0
2669_12714,15975.0
2670_2669,15975.0
2670_2671,18330.0
2670_8766,6240.0
2671_2670,18330.0
2671_8765,9165.0
2671_8766,5258.0
2671_12734,4515.0
2672_3168,999999.0
2672_8854,5018.0
2672_8855,5018.0
2672_10430,5018.0
2673_10430,5018.0
2673_10443,4515.0
2673_11883,4515.0
2673_12731,5018.0
2674_2675,9165.0
2674_8765,9165.0
2674_11900,4515.0
2674_12736,4515.0
2675_2674,9165.0
2675_2676,5258.0
2675_8840,7988.0
2676_2675,5258.0
2676_2733,5018.0
2676_9138,6240.0
2676_11901,4515.0
2677_2678,7988.0
2677_8786,15975.0
2677_8787,5018.0
2678_2677,7988.0
2678_2680,5018.0
2678_2681,5018.0
2678_8840,7988.0
2679_8839,15975.0
2679_9054,15975.0
2679_12710,5018.0
2679_12740,5018.0
2680_2678,5018.0
2680_8837,5018.0
2680_8838,24930.0
2680_8839,15975.0
2681_2678,5018.0
2681_8834,5018.0
2681_8838,24930.0
2681_11902,15975.0
2682_2683,15975.0
2682_2686,15975.0
2682_8786,15975.0
2682_11902,15975.0
2683_2682,15975.0
2683_2685,15975.0
2683_8785,5018.0
2684_2685,15975.0
2684_2691,15975.0
2684_8780,15975.0
2685_2683,15975.0
2685_2684,15975.0
2685_2686,15975.0
2686_2682,15975.0
2686_2685,15975.0
2686_2687,15975.0
2686_8828,15975.0
2687_2686,15975.0
2687_8829,7988.0
2687_8830,5018.0
2687_8834,5018.0
2688_735,999999.0
2688_8831,7988.0
2688_12666,7988.0
2689_8827,5018.0
2689_8830,5018.0
2689_8832,5018.0
2690_8783,5018.0
2690_8784,7988.0
2690_8827,5018.0
2690_8828,7988.0
2691_2684,15975.0
2691_8781,5018.0
2691_8782,15975.0
2691_8783,5018.0
2692_2701,15975.0
2692_8779,5018.0
2692_8780,15975.0
2692_8781,5018.0
2693_8779,5018.0
2693_8785,5018.0
2693_8788,5018.0
2693_9051,5018.0
2694_2720,5018.0
2694_8776,5018.0
2694_8777,5018.0
2694_8778,5018.0
2695_8789,5018.0
2695_8791,9030.0
2695_11905,5018.0
2695_12674,9030.0
2696_2717,7988.0
2696_8789,5018.0
2696_8790,7988.0
2697_3534,4515.0
2697_8770,15975.0
2697_8790,7988.0
2697_12677,4515.0
2698_2699,5018.0
2698_2700,10035.0
2698_3534,4515.0
2698_11908,10035.0
2699_2698,5018.0
2699_2700,15975.0
2699_2711,15975.0
2700_2698,10035.0
2700_2699,15975.0
2700_2702,24930.0
2700_2703,10035.0
2701_2692,15975.0
2701_8770,15975.0
2701_8771,9030.0
2701_8791,9030.0
2702_1626,24930.0
2702_2700,24930.0
2702_8771,9030.0
2703_1272,999999.0
2703_2700,10035.0
2703_11907,10035.0
2704_8784,15975.0
2704_8821,15975.0
2704_11906,4515.0
2705_2706,15975.0
2705_8821,15975.0
2705_11907,10035.0
2706_2705,15975.0
2706_2707,18330.0
2706_8818,6240.0
2707_2706,18330.0
2707_8801,10035.0
2707_11910,15975.0
2708_702,999999.0
2708_2710,10035.0
2708_8801,10035.0
2709_3537,5018.0
2709_8799,5018.0
2709_12658,4515.0
2710_2708,10035.0
2710_2711,5018.0
2710_2712,5018.0
2710_8799,5018.0
2711_2699,15975.0
2711_2710,5018.0
2711_8798,15975.0
2712_2710,5018.0
2712_8796,5018.0
2712_8798,15975.0
2712_12658,15975.0
2713_5798,15975.0
2713_9133,18330.0
2713_9306,18330.0
2713_10366,9165.0
2714_1290,999999.0
2714_2730,15975.0
2714_11840,15975.0
2715_2716,15975.0
2715_8797,10035.0
2715_11840,15975.0
2716_2415,15975.0
2716_2715,15975.0
2716_5793,15975.0
2716_8792,15975.0
2717_2696,7988.0
2717_8797,4515.0
2717_12669,7988.0
2718_7663,10035.0
2718_7811,15975.0
2718_8793,5018.0
2718_8794,15975.0
2719_5782,15975.0
2719_7811,15975.0
2719_8773,9030.0
2720_2694,5018.0
2720_2725,15975.0
2720_12675,15975.0
2721_687,999999.0
2721_2722,6240.0
2721_8767,5018.0
2722_2721,6240.0
2722_2723,5018.0
2722_8769,5258.0
2723_2722,5018.0
2723_3028,9165.0
2723_8760,5018.0
2723_8768,9165.0
2724_2726,7988.0
2724_3028,9165.0
2724_7652,18330.0
2724_7653,18330.0
2725_2720,15975.0
2725_7654,4515.0
2725_11903,15975.0
2726_2724,7988.0
2726_7651,4515.0
2726_7655,7988.0
2727_7646,7988.0
2727_8758,4515.0
2727_12859,7988.0
2728_2729,4515.0
2728_5590,5018.0
2728_8757,5018.0
2728_8758,4515.0
2729_2666,7988.0
2729_2667,7988.0
2729_2728,4515.0
2729_6570,7988.0
2730_2714,15975.0
2730_5796,4515.0
2730_12657,15975.0
2731_2304,5018.0
2731_8879,5018.0
2731_11878,5018.0
2731_12721,5018.0
2732_2303,5018.0
2732_2307,7988.0
2732_2308,7988.0
2733_2676,5018.0
2733_8787,5018.0
2733_8788,5018.0
2734_1953,5258.0
2734_2343,5258.0
2735_455,999999.0
2735_1722,5018.0
2735_2030,4358.0
2736_2949,4358.0
2736_5301,8715.0
2736_5302,8715.0
2736_5304,8100.0
2737_2743,33480.0
2738_456,999999.0
2738_1731,4358.0
2738_2030,4358.0
2739_456,999999.0
2739_2030,4050.0
2739_2034,4050.0
2740_456,999999.0
2740_1732,7028.0
2740_2956,7028.0
2741_457,999999.0
2741_12106,7988.0
2741_12479,7028.0
2742_457,999999.0
2742_1721,7988.0
2742_12481,7988.0
2743_3847,48105.0
2743_5311,8715.0
2743_6238,4358.0
2744_458,999999.0
2744_1775,4050.0
2744_8407,4515.0
2745_2949,33480.0
2745_5304,3735.0
2746_458,999999.0
2746_2005,4050.0
2746_8407,4050.0
2747_564,999999.0
2747_1800,5018.0
2747_2055,5018.0
2748_459,999999.0
2748_1718,7028.0
2748_1775,7028.0
2749_459,999999.0
2749_1718,7028.0
2749_1720,7028.0
2750_460,999999.0
2750_1720,7028.0
2750_1731,7028.0
